Database import

  Current data status:
    Birds: 0
    Bands: 7
    Band Combos: 2

  Import data status:
    TODO: checking import data

Beginning import...
  Importing birds
Todd: Waimakariri, Male, 01/01/12 00:00:00, Alive
Toey: Rotoiti, Male, 01/01/88 00:00:00, Dead
Tom Tom: Waimakariri, Male, 01/01/12 00:00:00, Alive
Tomo: Rotoiti, Female, 17/12/97 00:00:00, Alive
Tonton jules: McKenzie Country, Male, , Alive
Toogood: Waimakariri, Male, 01/01/11 00:00:00, Dead
Tool: Rotoiti, Female, 01/01/12 00:00:00, Alive
Toot: Waimakariri, Female, 01/01/07 00:00:00, Alive
Topsy: Hohonu, Male, 01/01/04 00:00:00, Alive
Torgon: Fiordland, Undetermined, 01/01/08 00:00:00, Alive
Toru: Rotoiti, Male, 18/12/97 00:00:00, Alive
Totara: Waimakariri, Male, 01/01/15 00:00:00, Alive
Tough Daddy: Fiordland, Male, 01/01/06 00:00:00, Alive
Tracy: Westland, Female, 01/01/08 00:00:00, Alive
Trasher: Westland, Male, 01/01/05 00:00:00, Dead
Travers: Rotoiti, Male, 19/11/98 00:00:00, Alive
Trevor: Waimakariri, Male, 01/01/11 00:00:00, Alive
Trig: Westland, Male, 01/01/05 00:00:00, Alive
Trillian: Waimakariri, Female, 01/01/15 00:00:00, Alive
Trixy: Westland, Female, 01/01/05 00:00:00, Alive
Tui: Westland, Male, 01/01/10 00:00:00, Alive
Tumbleweed: Rotoiti, Female, 09/12/98 00:00:00, Alive
Turvy: Hohonu, Male, 01/01/07 00:00:00, Alive
Tutaki 1yr: Murchison, Female, 01/01/97 00:00:00, Alive
Tutaki adult: Murchison, Female, 01/01/95 00:00:00, Alive
Tutaki Chick 1: Murchison, Male, 01/01/98 00:00:00, Alive
Tutaki Chick 2: Murchison, Undetermined, 01/01/98 00:00:00, Alive
Tutaki Chick 3: Murchison, Male, 01/01/98 00:00:00, Alive
Tutaki Chick 4: Murchison, Female, 01/01/98 00:00:00, Alive
Tutaki Chick 5: Murchison, Female, 01/01/98 00:00:00, Alive
Tutaki subadult: Murchison, Female, 01/01/97 00:00:00, Alive
Tutaki subadult 2: Murchison, Male, 01/01/96 00:00:00, Alive
Tutoko: Fiordland, Male, 01/01/13 00:00:00, Alive
Twizzle: Westland, Female, 01/01/10 00:00:00, Alive
Unbanded juvenile sex unknown Kahurangi 2: Kahurangi, Undetermined, , Alive
Underpants: Aoraki, Female, , Alive
Unknown kea 1 Rotoiti: Rotoiti, Male, , Dead
Untoward: Westland, Female, 01/01/06 00:00:00, Alive
Upster: Westland, Male, 01/01/07 00:00:00, Alive
Uri: Wakatipu, Male, 01/01/10 00:00:00, Alive
Vale: Aoraki, Male, , Alive
Valeo: Aoraki, Male, , Alive
Vanessa: Kahurangi, Female, 01/01/13 00:00:00, Alive
Vegas: Wakatipu, Male, 01/01/09 00:00:00, Alive
Verne: Kahurangi, Male, 01/01/13 00:00:00, Alive
Vervet: Waimakariri, Male, 01/01/15 00:00:00, Alive
Vick: Fiordland, Male, 01/01/04 00:00:00, Alive
Vince: Waimakariri, Male, 01/01/12 00:00:00, Alive
Vinie: Wakatipu, Male, 01/01/10 00:00:00, Alive
Violet: Waimakariri, Female, 01/01/11 00:00:00, Alive
Virginia: Kahurangi, Female, 01/01/14 00:00:00, Alive
Wadda: Waimakariri, Male, 01/01/14 00:00:00, Alive
Wade: Waimakariri, Male, 01/01/13 00:00:00, Alive
Wagon: Fiordland, Male, 01/01/12 00:00:00, Alive
Wai Bob: Waimakariri, Male, 01/01/06 00:00:00, Alive
Wai Frodo: Waimakariri, Male, 01/01/10 00:00:00, Alive
Wai Laura: Waimakariri, Female, 01/01/10 00:00:00, Alive
Waiho: Westland, Male, 01/01/05 00:00:00, Alive
Waihopai: Waimakariri, Male, 01/01/15 00:00:00, Alive
Warren: Fiordland, Male, 01/01/12 00:00:00, Alive
Warrick: Waimakariri, Male, 01/01/12 00:00:00, Alive
water1: Rotoiti, Male, 01/01/96 00:00:00, Alive
Wayne: Kahurangi, Male, 01/01/10 00:00:00, Alive
Wayne Gretzky: Waimakariri, Male, 01/01/06 00:00:00, Alive
Weapon X: Kahurangi, Male, 01/01/07 00:00:00, Alive
Weatherall: Kahurangi, Male, 01/01/13 00:00:00, Missing
Weevil: Westland, Male, 13/01/10 00:00:00, Alive
Weka: Duncan Bay, Undetermined, , Alive
Wendel: Waimakariri, Male, 01/01/13 00:00:00, Alive
Wendy: Aoraki, Female, , Alive
Whakaura: Waimakariri, Female, 01/01/15 00:00:00, Alive
Whisky: Rotoiti, Female, 19/11/98 00:00:00, Alive
White Star: Waimakariri, Male, 01/01/11 00:00:00, Alive
White Walker: Waimakariri, Male, 01/01/13 00:00:00, Alive
Who: Rotoiti, Male, 01/01/14 00:00:00, Alive
Wide Boy: Waimakariri, Male, 01/01/07 00:00:00, Alive
Will Tell: Wakatipu, Male, 01/01/11 00:00:00, Alive
William: Waimakariri, Male, 01/01/09 00:00:00, Alive
Wilson: Kahurangi, Male, 01/01/06 00:00:00, Missing
Windbag: Westland, Female, 01/01/10 00:00:00, Alive
Windfall: Rotoiti, Male, 01/01/94 00:00:00, Alive
Windmill: Kahurangi, Male, 01/01/05 00:00:00, Alive
Windscreen: Rotoiti, Male, 01/01/11 00:00:00, Alive
Wingnut: Rotoiti, Male, 01/01/94 00:00:00, Dead
Wobbly: Waimakariri, Male, 01/01/12 00:00:00, Alive
Woody: Kahurangi, Male, 01/01/10 00:00:00, Alive
Wooldoor: Waimakariri, Male, 01/01/06 00:00:00, Alive
Wriggler: Rotoiti, Male, 01/01/88 00:00:00, Alive
Wrinkly: Rotoiti, Female, 01/01/95 00:00:00, Alive
Xandir: Waimakariri, Male, 01/01/06 00:00:00, Alive
Xaphod: Waimakariri, Male, 01/01/11 00:00:00, Alive
Xavier: Kahurangi, Male, 01/01/10 00:00:00, Alive
Xena: Westland, Female, 01/01/05 00:00:00, Alive
Ya se: Waimakariri, Male, 01/01/12 00:00:00, Alive
Zalas: Westland, Female, 01/01/08 00:00:00, Alive
Zappa: Aoraki, Male, , Alive
Zeal: Kahurangi, Female, 01/01/13 00:00:00, Alive
Zelma: Aoraki, Female, , Alive
Zemmour: Fiordland, Male, 01/01/08 00:00:00, Alive
Zeppelin: Rotoiti, Male, 07/12/09 00:00:00, Alive
Zeus: Rotoiti, Male, 01/01/09 00:00:00, Alive
Ziggy: Aoraki, Male, , Alive
Zim: Aoraki, Male, , Alive
Zombie: Waimakariri, Male, 01/01/07 00:00:00, Alive
Zoolander: Waimakariri, Male, 01/01/11 00:00:00, Alive

Import successful!
